"products","file","line","saved_key","read_expression","enclosing_function"
"roller","src/lib/quote-v2/roller-motor-contract.ts","744","lightguard_360_shade_count","configuration.lightguard_360_shade_count","canonicalMotorizationSelectionsFromConfiguration"
"roller","src/lib/quote-v2/roller-motor-contract.ts","745","ROLLER_MOTORIZATION_SELECTIONS_KEY","configuration[ROLLER_MOTORIZATION_SELECTIONS_KEY]","canonicalMotorizationSelectionsFromConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","134","key","context.configuration[key]","configValue"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","171","key","context.configuration[key]","values"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","325","polar_exterior_motorization_selections","context.configuration.polar_exterior_motorization_selections","validatePolarElitePortalConflict"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","406","key","context.configuration[key]","polarCanonicalSelections"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","687","polar_exterior_motorization_selections","context.configuration.polar_exterior_motorization_selections","validatePolarExteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","816","polar_interior_motorization_selections","context.configuration.polar_interior_motorization_selections","polarInteriorMotorization"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","982","polar_interior_motorization_selections","context.configuration.polar_interior_motorization_selections","validatePolarInteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","2085","stack_option","c.stack_option","validateSynchronyVertical"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","2085","draw_direction","c.draw_direction","validateSynchronyVertical"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","2087","control_type","c.control_type","validateSynchronyVertical"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","2087","control_type","c.control_type","validateSynchronyVertical"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","2087","lift_system","c.lift_system","validateSynchronyVertical"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","2087","lift_system","c.lift_system","validateSynchronyVertical"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","2087","motor_type","c.motor_type","validateSynchronyVertical"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","2087","remote_type","c.remote_type","validateSynchronyVertical"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","2087","motorization_selections","c.motorization_selections","validateSynchronyVertical"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","2087","motorization_selections","c.motorization_selections","validateSynchronyVertical"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","2088","valance","c.valance","validateSynchronyVertical"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","2088","valance","c.valance","validateSynchronyVertical"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","2089","vertical_hardware_color","c.vertical_hardware_color","validateSynchronyVertical"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","2092","vertical_wand_drop_inches","c.vertical_wand_drop_inches","validateSynchronyVertical"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","2094","vertical_shim_layers","c.vertical_shim_layers","validateSynchronyVertical"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","2096","shim_quantity","c.shim_quantity","validateSynchronyVertical"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","2096","shims","c.shims","validateSynchronyVertical"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","2096","shim","c.shim","validateSynchronyVertical"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","2096","shims","c.shims","validateSynchronyVertical"
"norman_shutters","src/lib/quote/norman-shutter-assortment.ts","42","code","c.code","normanShutterColor"
"norman_shutters","src/lib/quote/norman-shutter-assortment.ts","42","name","c.name","normanShutterColor"
"norman_shutters","src/lib/quote/norman-shutter-assortment.ts","42","label","c.label","normanShutterColor"
